url_path,views_total,views_unique
/dwsmith1983/spark-bestfit,206,10
/dwsmith1983/spark-bestfit/pulls,119,4
/dwsmith1983/spark-bestfit/issues,42,3
/dwsmith1983/spark-bestfit/actions,33,1
/dwsmith1983/spark-bestfit/pull/18,24,4
/dwsmith1983/spark-bestfit/pulse,24,1
/dwsmith1983/spark-bestfit/pull/23,18,2
/dwsmith1983/spark-bestfit/graphs/traffic,16,1
/dwsmith1983/spark-bestfit/branches,15,2
/dwsmith1983/spark-bestfit/tree/main/src/spark_bestfit,8,4
