url_path,views_total,views_unique
/dwsmith1983/spark-bestfit,209,9
/dwsmith1983/spark-bestfit/pulls,120,4
/dwsmith1983/spark-bestfit/issues,46,3
/dwsmith1983/spark-bestfit/actions,35,1
/dwsmith1983/spark-bestfit/pulse,24,1
/dwsmith1983/spark-bestfit/pull/18,22,4
/dwsmith1983/spark-bestfit/pull/23,18,2
/dwsmith1983/spark-bestfit/graphs/traffic,17,1
/dwsmith1983/spark-bestfit/branches,14,2
/dwsmith1983/spark-bestfit/tree/github-repo-stats,10,1
