url_path,views_total,views_unique
/dwsmith1983/spark-bestfit,185,13
/dwsmith1983/spark-bestfit/pulls,104,4
/dwsmith1983/spark-bestfit/pull/18,34,4
/dwsmith1983/spark-bestfit/issues,30,3
/dwsmith1983/spark-bestfit/actions,29,1
/dwsmith1983/spark-bestfit/pulse,21,1
/dwsmith1983/spark-bestfit/pull/23,18,2
/dwsmith1983/spark-bestfit/graphs/traffic,14,1
/dwsmith1983/spark-bestfit/tree/main/src/spark_bestfit,8,4
/dwsmith1983/spark-bestfit/issues/9,8,3
